No	도메인	분류	서비스명	플랫폼	기능 그룹	기능	설명
635	커머스	뷰티	화해	앱	결제	쿠폰 등록하기	쿠폰 번호를 입력하여 쿠폰 등록
636	커머스	뷰티	화해	앱	결제	쿠폰 필터링하기	사용자가 선택한 옵션에 해당하는 쿠폰 리스트를 조회
637	커머스	뷰티	화해	앱	이벤트 	이벤트 체크하기	출석, 날씨 체크 버튼을 눌러 이벤트 참여하기
638	커머스	뷰티	화해	앱	이벤트 	미션 달성 후 할인 쿠폰 받기	미션 달성에 따른 할인 쿠폰 및 포인트 받기
639	커머스	뷰티	화해	앱	이벤트 	초대 코드 부여하기	훠원별로 고유 초대 코드 발급하기
640	커머스	뷰티	화해	앱	이벤트 	초대 코드 공유하기	초대 코드 공유하기 버튼 클릭 시 사용자 클립 보드에 복사하기
641	커머스	뷰티	화해	앱	이벤트 	초대 코드 입력하기	초대 코드 입력하여 이벤트 참여하기
642	커머스	뷰티	화해	앱	체험단	체험단 이벤트 목록 조회하기	체험단 이벤트 리스트 조회
643	커머스	뷰티	화해	앱	체험단	체험단 이벤트 상세 보기	체험단 이벤트 상세 조회
644	커머스	뷰티	화해	앱	체험단	체험단 이벤트 공유하기	체험단 이벤트 상세 링크 공유
645	커머스	뷰티	화해	앱	체험단	체험단 이벤트 찜하기	체험단 이벤트 찜하기
646	커머스	뷰티	화해	앱	체험단	체험단 이벤트 찜 취소하기	체험단 이벤트 찜 취소
647	커머스	뷰티	화해	앱	체험단	체험단 이벤트 신청하기	체험단 이벤트 신청
648	커머스	뷰티	화해	앱	체험단	이벤트 신청 내역 조회하기	체험단 이벤트 신청 리스트 조회
649	커머스	뷰티	화해	앱	체험단	이벤트 신청 내역 상세 조회하기	체험단 이벤트 신청 내역 상세 조회
650	커머스	뷰티	화해	앱	체험단	이벤트 신청 취소하기	체험단 이벤트 신청 취소
651	커머스	뷰티	화해	앱	체험단	이벤트 당첨 내역 조회하기	체험단 이벤트 당첨 리스트 조회
652	커머스	뷰티	화해	앱	체험단	찜한 이벤트 목록 조회하기	찜한 이벤트 목록 조회
653	커머스	뷰티	화해	앱	상품 조회	카테고리별 제품 목록 조회하기	유형 카테고리별로 분류된 제품 리스트 조회
654	커머스	뷰티	화해	앱	상품 조회	인기 기획전 조회하기	브랜드의 기획 제품 리스트 조회
655	커머스	뷰티	화해	앱	상품 조회	실시간 판매 랭킹 조회하기	실시간 판매량을 분석한 제품 리스트 조회
656	커머스	뷰티	화해	앱	상품 조회	주간 쇼핑 랭킹 조회하기	주간 판매량을 분석한 제품 리스트 조회
657	커머스	뷰티	화해	앱	상품 조회	어워드 제품 목록 조회하기	연 2회 개최되는 어워드에서 당선된 제품 리스트 조회
658	커머스	뷰티	화해	앱	상품 조회	제품 필터링하기	사용자가 원하는 옵션이 포함된 제품 리스트 조회
659	커머스	뷰티	화해	앱	상품 조회	제품 정렬하기	사용자가 원하는 옵션으로 정렬된 제품 리스트 조회
660	커머스	뷰티	화해	앱	상품 조회	제품 랭킹 조회하기	연령, 피부, 조회수, 베스트, 브랜드별 제품 랭킹 리스트 조회
661	커머스	뷰티	화해	앱	상품 조회	제품 랭킹 필터링하기	사용자가 원하는 옵션이 포함된 제품 랭킹 리스트 조회
662	커머스	뷰티	화해	앱	상품 조회	특가 제품 목록 조회하기	특가 제품 리스트 조회
663	커머스	뷰티	화해	앱	상품 조회	샘플 제품 리스트 조회하기	신청 가능한 샘플 제품 리스트 조회
664	커머스	뷰티	화해	앱	상품 조회	제품 검색하기	키워드를 포함하는 제품 리스트 조회
665	커머스	뷰티	화해	앱	상품 조회	성분으로 제품 검색하기	포함 성분과 제외 성분을 입력하여 적용되는 제품 리스트 조회
666	커머스	뷰티	화해	앱	상품 조회	제품 상세 조회하기	제품 상세 정보 조회
667	커머스	뷰티	화해	앱	상품 조회	제품 공유하기	제품 상세 링크를 공유
668	커머스	뷰티	화해	앱	상품 조회	제품 비교함 담기	비교함에 최대 3개의 제품 담기
669	커머스	뷰티	화해	앱	상품 조회	제품 비교하기	비교함에 담은 제품 별 평점, 가격, 키워드, 랭킹, 성분 비교표 조회
670	커머스	뷰티	화해	앱	상품 추천	현재 조회 제품 카테고리의 인기 제품 추천하기	현재 조회 제품 카테고리의 인기 제품 리스트 조회
671	커머스	뷰티	화해	앱	상품 추천	현재 조회 제품과 성분이 유사한 제품 추천하기	현재 조회 제품과 유사 성분을 가진 제품 리스트 조회
672	커머스	뷰티	화해	앱	성분 조회	성분 검색하기	키워드를 포함하는 성분 리스트 조회
673	커머스	뷰티	화해	앱	성분 조회	성분 정보 조회하기	유형과 피부타입에 따라 분류된 성분 정보 리스트 조회
674	커머스	뷰티	화해	앱	성분 조회	최근 검색 성분 검색어 조회하기	사용자가 최근 검색한 성분 검색어 조회
675	커머스	뷰티	화해	앱	성분 조회	제품 정보 수정 요청하기	제품 정보에 대해 수정 필요한 내용을 앱 내 요청
676	커머스	뷰티	화해	앱	성분 조회	제품 정보 수정 요청 사진 촬영하기	제품 정보에 대해 수정 필요한 내용 사진 촬영
677	커머스	뷰티	화해	앱	성분 조회	제품 정보 수정 요청 사진 첨부하기	제품 정보에 대해 수정 필요한 내용 사진 첨부
678	커머스	뷰티	화해	앱	성분 조회	제품 구성 성분 리스트 조회하기	사용자가 선택한 제품의 구성 성분 리스트 조회
679	커머스	뷰티	화해	앱	성분 조회	성분 상세 조회하기	성분 정보 상세 조회
680	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 목록 보기	뷰티 콘텐츠 리스트 조회
681	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 필터링하기	사용자가 선택한 옵션의 뷰티 콘텐츠 리스트 조회
682	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 상세 보기	뷰티 콘텐츠 상세 조회
683	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 공유하기	뷰티 콘텐츠 상세 링크 공유
684	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 스크랩하기	뷰티 콘텐츠 스크랩 저장
685	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 스크랩 취소하기	뷰티 콘텐츠 스크랩 취소
686	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 스크랩 목록 보기	뷰티 콘텐츠 스크랩 리스트 조회
687	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 좋아요 평가하기	뷰티 콘텐츠 좋아요 평가
688	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 댓글 쓰기	뷰티 콘텐츠 댓글 쓰기
689	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 답글 쓰기	뷰티 콘텐츠 댓글에 답글 쓰기
690	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 댓글 신고하기	뷰티 콘텐츠 댓글 신고하기
691	커머스	뷰티	화해	앱	뷰티 콘텐츠	뷰티 콘텐츠 에디터 콘텐츠 보기	뷰티 콘텐츠 작성 에디터의 작성한 콘텐츠 리스트 조회
692	커머스	뷰티	화해	앱	뷰티 콘텐츠	이번 주 인기 뷰티 콘텐츠 추천 받기	이번주 인기 뷰티 콘텐츠 리스트 조회
693	커머스	뷰티	화해	앱	리뷰 관리	리뷰 토픽 조회하기	리뷰에서 많이 언급된 제품 특성을 시간별로 업데이트하여 조회
694	커머스	뷰티	화해	앱	리뷰 관리	피부 맞춤 리뷰 조회하기	사용자가 등록한 피부 태그와 일치하는 리뷰 리스트 조회
695	커머스	뷰티	화해	앱	리뷰 관리	나의 리뷰 조회하기	사용자가 작성한 리뷰 리스트 조회
696	커머스	뷰티	화해	앱	리뷰 관리	상품 리뷰 조회하기	상품에 대해 작성된 리뷰 리스트 조회
697	커머스	뷰티	화해	앱	리뷰 관리	리뷰 사진 모아보기	사용자들이 올린 리뷰 사진 모아보기
698	커머스	뷰티	화해	앱	리뷰 관리	리뷰 사진 확대하기	리뷰 사진 확대하기
699	커머스	뷰티	화해	앱	리뷰 관리	리뷰 필터링하기	사용자가 선택한 옵션에 맞는 리뷰 리스트 조회
